,SPECIES,COUNTRY,REGION,PROCESSING_METHOD,AROMA,FLAVOR,AFTERTASTE,ACIDITY,BODY,BALANCE,UNIFORMITY,CLEAN_CUP,SWEETNESS,CUPPER_POINTS,TOTAL_CUP_POINTS,MOISTURE,COLOR,UNIT_OF_MEASUREMENT,ALTITUDE_LOW_METERS,ALTITUDE_HIGH_METERS,ALTITUDE_MEAN_METERS,COUNTRY_CODE,LATITUDE,LONGITUDE
489,Arabica,China,yunnan,Washed / Wet,7.33,7.17,6.92,7.08,7.33,7.0,9.33,9.33,9.33,7.17,78.0,0.1,Green,m,1200.0,1200.0,1200.0,CHN,35,105
490,Arabica,Costa Rica,san ramon,Washed / Wet,8.08,8.25,8.0,8.17,8.0,8.33,10.0,10.0,10.0,8.33,87.17,0.11,Green,m,1300.0,1300.0,1300.0,CRI,10,-84
491,Arabica,Costa Rica,west and central valley,Washed / Wet,8.17,7.83,8.0,8.08,7.83,8.0,10.0,10.0,10.0,8.42,86.33,0.0,Blue-Green,m,1300.0,1300.0,1300.0,CRI,10,-84
492,Arabica,Costa Rica,west valley,Washed / Wet,7.92,8.08,8.0,7.92,8.0,8.08,10.0,10.0,9.33,8.0,85.33,0.0,Bluish-Green,m,1300.0,1300.0,1300.0,CRI,10,-84
493,Arabica,Costa Rica,san ramon,Washed / Wet,8.0,7.58,7.58,7.67,8.08,8.5,10.0,10.0,10.0,7.92,85.33,0.1,Bluish-Green,m,1300.0,1300.0,1300.0,CRI,10,-84
494,Arabica,Costa Rica,tarrazu,Washed / Wet,7.83,8.0,7.58,7.92,7.92,7.83,10.0,10.0,10.0,7.92,85.0,0.12,Green,m,1900.0,1900.0,1900.0,CRI,10,-84
495,Arabica,Costa Rica,tarrazu,Washed / Wet,8.08,7.75,7.67,7.83,7.5,7.92,10.0,10.0,10.0,7.92,84.67,0.1,Blue-Green,m,1150.0,1150.0,1150.0,CRI,10,-84
496,Arabica,Costa Rica,tarrazu,Washed / Wet,8.17,8.0,7.83,7.17,7.83,7.75,10.0,10.0,10.0,7.92,84.67,0.12,Green,m,1750.0,1750.0,1750.0,CRI,10,-84
497,Arabica,Costa Rica,costa rica,Other,7.67,7.58,7.75,7.75,7.67,8.58,10.0,10.0,10.0,7.67,84.67,0.08,Green,m,1750.0,1750.0,1750.0,CRI,10,-84
498,Arabica,Costa Rica,west valley,Washed / Wet,8.0,7.58,7.83,7.75,7.75,7.75,10.0,10.0,10.0,8.0,84.67,0.11,Green,m,1200.0,1200.0,1200.0,CRI,10,-84
499,Arabica,Costa Rica,,Washed / Wet,8.08,7.83,7.75,7.83,7.92,8.0,10.0,10.0,9.33,7.92,84.67,0.0,Green,m,,,,CRI,10,-84
500,Arabica,Costa Rica,tres rios,Semi-washed / Semi-pulped,7.75,7.83,7.75,8.0,7.83,7.67,10.0,10.0,10.0,7.75,84.58,0.12,Bluish-Green,m,1450.0,1700.0,1575.0,CRI,10,-84
501,Arabica,Costa Rica,valle central,Washed / Wet,7.92,7.67,7.92,7.75,7.67,7.58,10.0,10.0,10.0,8.0,84.5,0.1,Bluish-Green,m,1200.0,1200.0,1200.0,CRI,10,-84
502,Arabica,Costa Rica,tarrazu,Washed / Wet,7.92,7.83,7.83,7.83,7.58,7.58,10.0,10.0,10.0,7.92,84.5,0.11,Green,m,1700.0,1700.0,1700.0,CRI,10,-84
503,Arabica,Costa Rica,tarrazu,Washed / Wet,7.58,7.83,7.83,8.0,7.67,7.58,10.0,10.0,10.0,7.92,84.42,0.1,Blue-Green,m,1300.0,1300.0,1300.0,CRI,10,-84
504,Arabica,Costa Rica,tarrazu,Washed / Wet,7.92,7.75,7.67,7.67,7.5,7.67,10.0,10.0,10.0,8.0,84.17,0.09,Bluish-Green,m,1700.0,1700.0,1700.0,CRI,10,-84
505,Arabica,Costa Rica,tarrazu,Washed / Wet,7.67,7.75,7.67,7.75,7.5,8.0,10.0,10.0,10.0,7.83,84.17,0.0,Blue-Green,m,1850.0,1850.0,1850.0,CRI,10,-84
506,Arabica,Costa Rica,,Washed / Wet,7.58,7.75,7.67,7.75,7.83,7.75,10.0,10.0,10.0,7.67,84.0,0.08,None,m,,,,CRI,10,-84
507,Arabica,Costa Rica,tarrazu,Washed / Wet,7.67,7.67,7.75,7.67,7.5,7.75,10.0,10.0,10.0,7.83,83.83,0.0,Blue-Green,m,1850.0,1850.0,1850.0,CRI,10,-84
508,Arabica,Costa Rica,central valley,Washed / Wet,7.83,7.42,7.5,7.83,7.75,7.83,10.0,10.0,10.0,7.67,83.83,0.1,Green,m,1200.0,1400.0,1300.0,CRI,10,-84
509,Arabica,Costa Rica,west valley,None,7.33,7.67,7.67,7.5,7.67,7.5,10.0,10.0,10.0,8.33,83.67,0.11,Blue-Green,m,1350.0,1350.0,1350.0,CRI,10,-84
510,Arabica,Costa Rica,tarrazu,Washed / Wet,7.92,7.42,7.5,7.67,7.5,7.67,10.0,10.0,10.0,7.83,83.5,0.0,Blue-Green,m,1850.0,1850.0,1850.0,CRI,10,-84
511,Arabica,Costa Rica,tarrazu,Washed / Wet,7.58,7.5,7.42,7.92,7.5,7.67,10.0,10.0,10.0,7.83,83.42,0.09,Blue-Green,m,1850.0,1850.0,1850.0,CRI,10,-84
512,Arabica,Costa Rica,san ramon,Washed / Wet,7.67,7.67,7.42,7.67,7.67,7.67,10.0,10.0,10.0,7.58,83.33,0.12,Green,m,1300.0,1300.0,1300.0,CRI,10,-84
513,Arabica,Costa Rica,central valley,Washed / Wet,7.5,7.67,7.67,7.5,7.83,7.17,10.0,10.0,10.0,8.0,83.33,0.11,Green,m,1100.0,1300.0,1200.0,CRI,10,-84
514,Arabica,Costa Rica,tarrazu,Pulped natural / honey,7.5,7.5,7.83,7.5,7.67,7.67,10.0,10.0,10.0,7.58,83.25,0.11,Green,m,1900.0,1900.0,1900.0,CRI,10,-84
515,Arabica,Costa Rica,tarrazu,Washed / Wet,7.83,7.5,7.42,7.67,7.5,7.67,10.0,10.0,10.0,7.67,83.25,0.11,None,m,,,,CRI,10,-84
516,Arabica,Costa Rica,central valley,Washed / Wet,7.83,7.33,7.5,7.67,7.58,7.67,10.0,10.0,10.0,7.5,83.08,0.1,Green,m,1200.0,1400.0,1300.0,CRI,10,-84
517,Arabica,Costa Rica,central valley,Washed / Wet,7.67,7.58,7.5,7.58,7.5,7.5,10.0,10.0,10.0,7.67,83.0,0.11,Green,m,1100.0,1300.0,1200.0,CRI,10,-84
518,Arabica,Costa Rica,tarrazu,Washed / Wet,7.58,7.5,7.42,7.67,7.42,7.5,10.0,10.0,10.0,7.67,82.75,0.09,Bluish-Green,m,1850.0,1850.0,1850.0,CRI,10,-84
519,Arabica,Costa Rica,central valley,Washed / Wet,7.67,7.42,7.5,7.67,7.0,7.75,10.0,10.0,10.0,7.58,82.58,0.11,Green,m,1200.0,1400.0,1300.0,CRI,10,-84
520,Arabica,Costa Rica,tarrazu,Washed / Wet,7.75,7.5,7.25,7.25,7.42,7.67,10.0,10.0,10.0,7.5,82.33,0.1,Bluish-Green,m,1850.0,1850.0,1850.0,CRI,10,-84
521,Arabica,Costa Rica,tarrazu,Washed / Wet,7.75,7.33,7.5,7.5,7.33,7.58,10.0,10.0,10.0,7.33,82.33,0.0,Green,m,1550.0,1550.0,1550.0,CRI,10,-84
522,Arabica,Costa Rica,central valley,Washed / Wet,7.92,7.58,7.25,7.75,7.92,7.58,9.33,9.33,10.0,7.67,82.33,0.0,Green,m,,,,CRI,10,-84
523,Arabica,Costa Rica,tres rios,Washed / Wet,7.75,7.42,7.42,7.25,7.17,7.42,10.0,10.0,10.0,7.67,82.08,0.0,Blue-Green,m,1200.0,1400.0,1300.0,CRI,10,-84
524,Arabica,Costa Rica,turrialba,Washed / Wet,7.58,7.33,7.33,7.33,7.5,7.67,10.0,10.0,10.0,7.33,82.08,0.11,Green,m,13.0,13.0,13.0,CRI,10,-84
525,Arabica,Costa Rica,central valley,Washed / Wet,7.5,7.25,7.33,7.33,7.75,7.5,10.0,10.0,10.0,7.33,82.0,0.1,Green,m,1200.0,1400.0,1300.0,CRI,10,-84
526,Arabica,Costa Rica,tarrazu,Pulped natural / honey,7.25,7.33,7.5,7.33,7.67,7.42,10.0,10.0,10.0,7.33,81.83,0.0,Green,m,1900.0,1900.0,1900.0,CRI,10,-84
527,Arabica,Costa Rica,tres rios,Washed / Wet,7.67,7.5,7.5,7.25,7.08,7.42,10.0,10.0,10.0,7.42,81.83,0.09,Green,m,1200.0,1400.0,1300.0,CRI,10,-84
528,Arabica,Costa Rica,tarrazu,Washed / Wet,7.5,7.17,7.17,7.17,7.5,7.08,10.0,10.0,10.0,8.08,81.67,0.11,Green,m,1850.0,1850.0,1850.0,CRI,10,-84
529,Arabica,Costa Rica,turrialba,Washed / Wet,7.58,7.42,7.5,7.17,7.08,7.58,10.0,10.0,10.0,7.25,81.58,0.12,Green,m,13.0,13.0,13.0,CRI,10,-84
530,Arabica,Costa Rica,tarrazu,None,7.25,7.17,7.33,7.33,7.5,7.75,10.0,10.0,10.0,7.25,81.58,0.0,None,ft,1371.6,1828.8,1600.2,CRI,10,-84
531,Arabica,Costa Rica,occidental,Washed / Wet,7.83,7.33,7.08,7.08,7.33,7.5,10.0,10.0,10.0,7.33,81.5,0.12,Green,m,1200.0,1200.0,1200.0,CRI,10,-84
532,Arabica,Costa Rica,tres rios,Washed / Wet,7.5,7.5,7.33,7.17,7.08,7.17,10.0,10.0,10.0,7.42,81.17,0.11,Bluish-Green,m,1200.0,1400.0,1300.0,CRI,10,-84
533,Arabica,Costa Rica,central valley,Washed / Wet,7.33,7.08,7.33,7.25,7.33,7.58,10.0,10.0,10.0,7.25,81.17,0.11,Green,m,1200.0,1400.0,1300.0,CRI,10,-84
534,Arabica,Costa Rica,naranjo,Washed / Wet,7.42,7.25,7.17,7.25,7.25,7.58,10.0,10.0,10.0,7.17,81.08,0.13,Green,m,1500.0,1500.0,1500.0,CRI,10,-84
535,Arabica,Costa Rica,san ramon,Washed / Wet,7.33,7.33,7.25,7.25,7.17,7.17,10.0,10.0,10.0,7.25,80.75,0.11,Green,m,1300.0,1300.0,1300.0,CRI,10,-84
536,Arabica,Costa Rica,tarrazu,Washed / Wet,7.83,7.5,7.67,7.67,7.83,7.5,6.67,10.0,10.0,8.0,80.67,0.11,Blue-Green,m,185.0,185.0,185.0,CRI,10,-84
537,Arabica,Costa Rica,brunca,Washed / Wet,7.58,7.5,7.67,7.75,7.67,7.58,8.0,8.0,10.0,8.0,79.75,0.1,Bluish-Green,m,1100.0,1100.0,1100.0,CRI,10,-84
538,Arabica,Costa Rica,san rafael,Washed / Wet,7.17,7.42,7.5,8.0,7.25,7.83,10.0,10.0,6.67,7.33,79.17,0.1,None,m,,,,CRI,10,-84
539,Arabica,Costa Rica,occidental,Washed / Wet,7.5,7.25,7.42,7.0,7.08,6.83,8.67,9.33,10.0,6.83,77.92,0.12,Green,m,1200.0,1200.0,1200.0,CRI,10,-84
540,Arabica,Costa Rica,occidental,Washed / Wet,6.33,6.5,6.33,6.83,6.33,6.5,10.0,6.67,10.0,6.25,71.75,0.11,Green,m,1200.0,1200.0,1200.0,CRI,10,-84
541,Arabica,Mexico,xalapa,Washed / Wet,8.17,8.25,8.17,8.0,7.83,8.17,10.0,10.0,10.0,8.58,87.17,0.13,Green,m,1320.0,1320.0,1320.0,MEX,23,-102
542,Arabica,Mexico,veracruz,Washed / Wet,7.83,8.0,7.83,7.75,7.67,7.83,10.0,10.0,10.0,8.08,85.0,0.09,Green,m,1300.0,1300.0,1300.0,MEX,23,-102
543,Arabica,Mexico,mexico,None,7.92,8.17,7.75,8.08,7.42,7.83,10.0,10.0,10.0,7.83,85.0,0.0,None,m,1400.0,1400.0,1400.0,MEX,23,-102
544,Arabica,Mexico,coatepec,Semi-washed / Semi-pulped,7.75,8.0,7.75,7.83,7.5,7.92,10.0,10.0,10.0,8.17,84.92,0.11,None,m,1200.0,1200.0,1200.0,MEX,23,-102
545,Arabica,Mexico,el remudadero,Washed / Wet,7.83,7.58,7.67,7.92,7.92,7.83,10.0,10.0,10.0,7.92,84.67,0.13,None,m,1200.0,1200.0,1200.0,MEX,23,-102
546,Arabica,Mexico,hustusco,Washed / Wet,8.0,7.92,7.42,8.08,7.5,7.67,10.0,10.0,10.0,7.92,84.5,0.12,Green,m,1350.0,1350.0,1350.0,MEX,23,-102
547,Arabica,Mexico,jaltenango,Washed / Wet,7.92,7.83,7.75,7.75,7.75,7.83,10.0,10.0,10.0,7.67,84.5,0.11,None,m,1500.0,1500.0,1500.0,MEX,23,-102
548,Arabica,Mexico,tapachula,Washed / Wet,7.75,7.92,7.75,7.67,7.83,7.67,10.0,10.0,10.0,7.83,84.42,0.12,None,m,900.0,900.0,900.0,MEX,23,-102
549,Arabica,Mexico,tuxtla gutierrez,Washed / Wet,8.0,7.75,7.75,7.83,7.5,7.67,10.0,10.0,10.0,7.83,84.33,0.12,Blue-Green,m,1700.0,1700.0,1700.0,MEX,23,-102
550,Arabica,Mexico,san pedro cotzilnam,Semi-washed / Semi-pulped,7.83,7.92,7.67,7.83,7.5,7.75,10.0,10.0,10.0,7.75,84.25,0.12,Green,m,1450.0,1450.0,1450.0,MEX,23,-102
551,Arabica,Mexico,veracruz,Washed / Wet,7.83,7.83,7.75,7.67,7.83,7.58,10.0,10.0,10.0,7.75,84.25,0.12,Green,m,1170.0,1170.0,1170.0,MEX,23,-102
552,Arabica,Mexico,"la concordia, chiapas",Washed / Wet,7.83,7.92,7.67,7.75,7.5,7.75,10.0,10.0,10.0,7.83,84.25,0.1,Bluish-Green,m,1400.0,1400.0,1400.0,MEX,23,-102
553,Arabica,Mexico,santo domingo cacalotepec,Washed / Wet,7.67,7.75,7.67,7.75,7.67,7.75,10.0,10.0,10.0,7.83,84.08,0.11,Green,m,1480.0,1480.0,1480.0,MEX,23,-102
554,Arabica,Mexico,veracruz,Washed / Wet,7.83,7.83,7.58,7.92,7.42,7.5,10.0,10.0,10.0,7.83,83.92,0.11,Green,m,1300.0,1300.0,1300.0,MEX,23,-102
555,Arabica,Mexico,xicotepec de juarez,Washed / Wet,7.67,7.75,7.58,7.67,7.75,7.83,10.0,10.0,10.0,7.67,83.92,0.12,Blue-Green,m,900.0,900.0,900.0,MEX,23,-102
556,Arabica,Mexico,la concordia,Washed / Wet,7.5,7.67,7.58,7.83,7.75,7.75,10.0,10.0,10.0,7.83,83.92,0.11,None,m,1500.0,1500.0,1500.0,MEX,23,-102
557,Arabica,Mexico,la yerbabuena,Washed / Wet,7.75,7.92,7.83,7.92,7.75,7.67,9.33,10.0,10.0,7.75,83.92,0.0,Green,m,1400.0,1400.0,1400.0,MEX,23,-102
558,Arabica,Mexico,petatlan,Natural / Dry,7.67,8.0,7.67,7.42,7.67,7.5,10.0,10.0,10.0,7.92,83.83,0.1,Green,m,1218.0,1218.0,1218.0,MEX,23,-102
559,Arabica,Mexico,"la concordia, chiapas",Natural / Dry,7.67,7.58,7.5,7.75,7.75,7.75,10.0,10.0,10.0,7.83,83.83,0.11,None,m,1300.0,1300.0,1300.0,MEX,23,-102
560,Arabica,Mexico,"huazalingo, hidalgo",Natural / Dry,7.83,7.58,7.58,7.5,7.75,7.67,10.0,10.0,10.0,7.83,83.75,0.13,None,m,700.0,700.0,700.0,MEX,23,-102
561,Arabica,Mexico,xicotepec de juarez,Washed / Wet,7.67,7.5,7.5,7.33,7.83,8.25,10.0,10.0,10.0,7.58,83.67,0.12,Green,m,1100.0,1100.0,1100.0,MEX,23,-102
562,Arabica,Mexico,"chiapas, jaltenango",Washed / Wet,7.75,7.75,7.58,7.58,7.5,7.67,10.0,10.0,10.0,7.75,83.58,0.12,Green,m,1200.0,1200.0,1200.0,MEX,23,-102
563,Arabica,Mexico,xalapa,Washed / Wet,7.83,7.67,7.58,7.58,7.67,7.58,10.0,10.0,10.0,7.67,83.58,0.12,None,m,1000.0,1000.0,1000.0,MEX,23,-102
564,Arabica,Mexico,xalapa,Natural / Dry,7.83,7.58,7.25,7.5,7.5,7.42,10.0,10.0,10.0,8.42,83.5,0.13,Green,m,1170.0,1170.0,1170.0,MEX,23,-102
565,Arabica,Mexico,chilón,Semi-washed / Semi-pulped,7.67,7.75,7.67,7.75,7.58,7.5,10.0,10.0,10.0,7.58,83.5,0.11,Green,m,940.0,940.0,940.0,MEX,23,-102
566,Arabica,Mexico,totutla,Washed / Wet,7.75,7.67,7.67,7.75,7.33,7.5,10.0,10.0,10.0,7.83,83.5,0.12,Green,m,1400.0,1400.0,1400.0,MEX,23,-102
567,Arabica,Mexico,nayarit,None,7.25,7.88,7.38,7.63,7.5,8.75,9.0,10.0,10.0,8.0,83.38,0.09,None,m,900.0,1200.0,1050.0,MEX,23,-102
568,Arabica,Mexico,chiapas,Washed / Wet,7.75,7.75,7.5,7.67,7.5,7.58,10.0,10.0,10.0,7.58,83.33,0.12,Green,m,1200.0,1200.0,1200.0,MEX,23,-102
569,Arabica,Mexico,veracruz,Washed / Wet,7.67,7.67,7.58,7.67,7.5,7.58,10.0,10.0,10.0,7.67,83.33,0.12,Green,m,1100.0,1100.0,1100.0,MEX,23,-102
570,Arabica,Mexico,sierra madre occidental,Washed / Wet,7.67,7.83,7.42,7.83,7.33,7.5,10.0,10.0,10.0,7.67,83.25,0.11,Blue-Green,m,1600.0,1600.0,1600.0,MEX,23,-102
571,Arabica,Mexico,cuarenteño,Natural / Dry,7.83,7.75,7.5,7.58,7.58,7.58,10.0,10.0,10.0,7.42,83.25,0.12,Bluish-Green,m,1261.0,1261.0,1261.0,MEX,23,-102
572,Arabica,Mexico,chiapas,Washed / Wet,7.58,7.75,7.5,7.5,7.58,7.58,10.0,10.0,10.0,7.75,83.25,0.12,Green,m,1300.0,1300.0,1300.0,MEX,23,-102
573,Arabica,Mexico,veracruz,Washed / Wet,7.75,7.58,7.58,7.58,7.5,7.58,10.0,10.0,10.0,7.67,83.25,0.13,Green,m,,,,MEX,23,-102
574,Arabica,Mexico,fortín de las flores,Washed / Wet,7.75,7.75,7.42,7.92,7.33,7.5,10.0,10.0,10.0,7.58,83.25,0.12,Blue-Green,m,1000.0,1000.0,1000.0,MEX,23,-102
575,Arabica,Mexico,chiapas,Washed / Wet,7.75,7.58,7.58,7.58,7.5,7.42,10.0,10.0,10.0,7.75,83.17,0.11,Green,m,1500.0,1500.0,1500.0,MEX,23,-102
576,Arabica,Mexico,"tlanchinol, hidalgo",Washed / Wet,7.75,7.67,7.58,7.5,7.42,7.58,10.0,10.0,10.0,7.67,83.17,0.12,None,m,532.0,532.0,532.0,MEX,23,-102
577,Arabica,Mexico,san bartolo tutotepec,Washed / Wet,7.58,7.75,7.42,7.67,7.5,7.58,10.0,10.0,10.0,7.67,83.17,0.14,None,m,1089.0,1089.0,1089.0,MEX,23,-102
578,Arabica,Mexico,san isidro,Washed / Wet,7.75,7.5,7.42,7.75,7.58,7.58,10.0,10.0,10.0,7.58,83.17,0.13,Green,m,700.0,700.0,700.0,MEX,23,-102
579,Arabica,Mexico,la concordia,Washed / Wet,7.5,7.75,7.58,7.58,7.67,7.5,10.0,10.0,10.0,7.58,83.17,0.11,None,m,1380.0,1380.0,1380.0,MEX,23,-102
580,Arabica,Mexico,santa catarina juquila,Washed / Wet,7.75,7.67,7.42,7.75,7.5,7.5,10.0,10.0,10.0,7.5,83.08,0.1,None,m,1400.0,1400.0,1400.0,MEX,23,-102
581,Arabica,Mexico,coatepec,Washed / Wet,7.67,7.58,7.42,7.5,7.67,7.58,10.0,10.0,10.0,7.58,83.0,0.11,Green,m,750.0,750.0,750.0,MEX,23,-102
582,Arabica,Mexico,atoyac de alvarez,Semi-washed / Semi-pulped,7.67,7.83,7.5,7.58,7.58,7.67,9.33,10.0,10.0,7.83,83.0,0.11,Green,m,1200.0,1200.0,1200.0,MEX,23,-102
583,Arabica,Mexico,coatepec,Washed / Wet,7.5,7.67,7.5,7.5,7.58,7.58,10.0,10.0,10.0,7.67,83.0,0.11,Green,m,1200.0,1200.0,1200.0,MEX,23,-102
584,Arabica,Mexico,cuarenteño,Natural / Dry,7.83,7.67,7.25,7.58,7.5,7.5,10.0,10.0,10.0,7.58,82.92,0.13,Blue-Green,m,1059.0,1059.0,1059.0,MEX,23,-102
585,Arabica,Mexico,chiapas,Washed / Wet,7.75,7.67,7.42,7.42,7.75,7.5,10.0,10.0,10.0,7.42,82.92,0.12,Bluish-Green,m,1300.0,1300.0,1300.0,MEX,23,-102
586,Arabica,Mexico,petatlan,Natural / Dry,7.58,7.58,7.33,7.25,7.58,7.75,10.0,10.0,10.0,7.83,82.92,0.1,Green,m,1248.0,1248.0,1248.0,MEX,23,-102
587,Arabica,Mexico,la cumbre,Washed / Wet,8.0,7.92,7.67,7.17,7.67,7.42,9.33,10.0,10.0,7.75,82.92,0.14,Green,m,1400.0,1400.0,1400.0,MEX,23,-102
588,Arabica,Mexico,la concordia,Washed / Wet,7.58,7.67,7.5,7.58,7.5,7.5,10.0,10.0,10.0,7.5,82.83,0.12,Green,m,1550.0,1550.0,1550.0,MEX,23,-102
589,Arabica,Mexico,veracruz,Washed / Wet,7.67,7.58,7.42,7.75,7.42,7.42,10.0,10.0,10.0,7.58,82.83,0.12,Blue-Green,m,1250.0,1250.0,1250.0,MEX,23,-102
590,Arabica,Mexico,la concordia,Washed / Wet,7.58,7.58,7.5,7.42,7.67,7.58,10.0,10.0,10.0,7.5,82.83,0.11,None,m,1380.0,1380.0,1380.0,MEX,23,-102
591,Arabica,Mexico,chiapas,Washed / Wet,7.58,7.58,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.58,82.75,0.12,Green,m,1550.0,1550.0,1550.0,MEX,23,-102
592,Arabica,Mexico,veracruz,Washed / Wet,7.58,7.58,7.33,7.75,7.25,7.58,10.0,10.0,10.0,7.67,82.75,0.12,None,m,1200.0,1200.0,1200.0,MEX,23,-102
593,Arabica,Mexico,atoyac de alvarez,Natural / Dry,8.08,8.17,8.0,8.0,7.83,7.92,6.67,10.0,10.0,8.08,82.75,0.12,None,m,1200.0,1200.0,1200.0,MEX,23,-102
594,Arabica,Mexico,veracruz,None,7.5,7.67,7.42,7.75,7.42,7.17,10.0,10.0,10.0,7.75,82.67,0.11,Green,m,1300.0,1300.0,1300.0,MEX,23,-102
595,Arabica,Mexico,la yerba,Natural / Dry,7.67,7.58,7.42,7.5,7.42,7.5,10.0,10.0,10.0,7.58,82.67,0.11,Green,m,1296.0,1296.0,1296.0,MEX,23,-102
596,Arabica,Mexico,,Washed / Wet,7.58,7.58,7.42,7.58,7.42,7.5,10.0,10.0,10.0,7.58,82.67,0.11,None,m,1100.0,1100.0,1100.0,MEX,23,-102
597,Arabica,Mexico,mahuixtlan,Washed / Wet,7.5,7.58,7.58,7.58,7.42,7.42,10.0,10.0,10.0,7.58,82.67,0.12,None,m,950.0,950.0,950.0,MEX,23,-102
598,Arabica,Mexico,mexico,None,7.75,7.58,7.25,7.75,7.67,7.58,10.0,10.0,10.0,7.08,82.67,0.0,None,m,1400.0,1400.0,1400.0,MEX,23,-102
599,Arabica,Mexico,veracruz,Washed / Wet,7.58,7.58,7.42,7.75,7.67,7.67,9.33,10.0,10.0,7.58,82.58,0.0,Green,m,,,,MEX,23,-102
600,Arabica,Mexico,oaxaca,Washed / Wet,7.5,7.58,7.5,7.5,7.42,7.5,10.0,10.0,10.0,7.58,82.58,0.1,Green,m,1250.0,1250.0,1250.0,MEX,23,-102
601,Arabica,Mexico,colima,Washed / Wet,7.67,7.58,7.58,7.75,7.67,6.83,10.0,10.0,10.0,7.5,82.58,0.12,Green,m,1150.0,1150.0,1150.0,MEX,23,-102
602,Arabica,Mexico,chiapas,Washed / Wet,7.42,7.58,7.5,7.67,7.25,7.5,10.0,10.0,10.0,7.58,82.5,0.0,Green,m,1500.0,1700.0,1600.0,MEX,23,-102
603,Arabica,Mexico,san bartolo tutotepec,Washed / Wet,7.5,7.58,7.5,7.5,7.42,7.42,10.0,10.0,10.0,7.58,82.5,0.13,None,m,1679.0,1679.0,1679.0,MEX,23,-102
604,Arabica,Mexico,zapotitlan de mendez,Washed / Wet,7.67,7.5,7.33,7.67,7.5,7.33,10.0,10.0,10.0,7.5,82.5,0.12,Green,m,1100.0,1100.0,1100.0,MEX,23,-102
605,Arabica,Mexico,la concordia,Semi-washed / Semi-pulped,7.92,7.5,7.33,7.58,7.25,7.42,10.0,10.0,10.0,7.5,82.5,0.11,None,m,1650.0,1650.0,1650.0,MEX,23,-102
606,Arabica,Mexico,la yerba,Washed / Wet,7.42,7.5,7.42,7.58,7.42,7.5,10.0,10.0,10.0,7.58,82.42,0.11,Green,m,1296.0,1296.0,1296.0,MEX,23,-102
607,Arabica,Mexico,veracruz,Washed / Wet,7.5,7.58,7.5,7.92,7.42,7.67,9.33,10.0,10.0,7.5,82.42,0.12,Green,m,1170.0,1170.0,1170.0,MEX,23,-102
608,Arabica,Mexico,chiapas,Washed / Wet,7.5,7.42,7.42,7.67,7.42,7.58,10.0,10.0,10.0,7.42,82.42,0.12,Green,m,1560.0,1560.0,1560.0,MEX,23,-102
609,Arabica,Mexico,san pedro cotzilnam,Semi-washed / Semi-pulped,7.42,7.58,7.5,7.42,7.58,7.5,10.0,10.0,10.0,7.42,82.42,0.13,Green,m,1400.0,1400.0,1400.0,MEX,23,-102
610,Arabica,Mexico,coatepec,Washed / Wet,7.42,7.58,7.33,7.58,7.5,7.5,10.0,10.0,10.0,7.5,82.42,0.14,Green,m,1300.0,1300.0,1300.0,MEX,23,-102
611,Arabica,Mexico,xalapa,Washed / Wet,7.75,7.33,7.25,7.58,7.58,7.33,10.0,10.0,10.0,7.58,82.42,0.13,Green,m,1170.0,1170.0,1170.0,MEX,23,-102
612,Arabica,Mexico,zihuatanejo de azueta,Washed / Wet,7.5,7.58,7.33,7.5,7.5,7.5,10.0,10.0,10.0,7.5,82.42,0.11,Green,m,1300.0,1300.0,1300.0,MEX,23,-102
613,Arabica,Mexico,veracruz,Washed / Wet,7.58,7.58,7.17,7.5,7.5,7.5,10.0,10.0,10.0,7.58,82.42,0.14,Green,m,1350.0,1350.0,1350.0,MEX,23,-102
614,Arabica,Mexico,xicotepec de juarez,Washed / Wet,7.58,7.33,7.33,7.58,7.5,7.5,10.0,10.0,10.0,7.58,82.42,0.11,Green,m,1150.0,1150.0,1150.0,MEX,23,-102
615,Arabica,Mexico,progreso santa rosa teocelo,Washed / Wet,7.67,7.58,7.33,7.42,7.58,7.33,10.0,10.0,10.0,7.5,82.42,0.13,None,m,1250.0,1250.0,1250.0,MEX,23,-102
616,Arabica,Mexico,fln mirador,Washed / Wet,7.83,7.5,7.42,7.67,7.17,7.33,10.0,10.0,10.0,7.5,82.42,0.12,Bluish-Green,m,1450.0,1450.0,1450.0,MEX,23,-102
617,Arabica,Mexico,veracruz,Washed / Wet,7.33,7.58,7.42,7.5,7.5,7.5,10.0,10.0,10.0,7.5,82.33,0.11,Green,m,,,,MEX,23,-102
618,Arabica,Mexico,"la concordia, chiapas",Washed / Wet,7.67,7.5,7.42,7.5,7.42,7.42,10.0,10.0,10.0,7.42,82.33,0.12,Green,m,1300.0,1300.0,1300.0,MEX,23,-102
619,Arabica,Mexico,"jaltocan, hidalgo",Natural / Dry,7.58,7.67,7.58,7.33,7.0,7.58,10.0,10.0,10.0,7.58,82.33,0.15,None,m,441.0,441.0,441.0,MEX,23,-102
620,Arabica,Mexico,veracruz,Washed / Wet,7.67,7.58,7.5,7.58,7.5,7.5,10.0,10.0,10.0,7.0,82.33,0.13,Green,m,1170.0,1170.0,1170.0,MEX,23,-102
